0.0,1.0,1.0
0.19509032368659973,0.9807852506637573,-1.0
0.0,1.0,-1.0
0.19509032368659973,0.9807852506637573,1.0
0.3826834559440613,0.9238795042037964,-1.0
0.19509032368659973,0.9807852506637573,-1.0
0.3826834559440613,0.9238795042037964,1.0
0.5555702447891235,0.8314695954322815,-1.0
0.3826834559440613,0.9238795042037964,-1.0
0.5555702447891235,0.8314695954322815,1.0
0.7071067690849304,0.7071067690849304,-1.0
0.5555702447891235,0.8314695954322815,-1.0
0.7071067690849304,0.7071067690849304,1.0
0.8314695954322815,0.5555702447891235,-1.0
0.7071067690849304,0.7071067690849304,-1.0
0.8314695954322815,0.5555702447891235,1.0
0.9238795042037964,0.3826834559440613,-1.0
0.8314695954322815,0.5555702447891235,-1.0
0.9238795042037964,0.3826834559440613,1.0
0.9807852506637573,0.19509032368659973,-1.0
0.9238795042037964,0.3826834559440613,-1.0
0.9807852506637573,0.19509032368659973,1.0
1.0,0.0,-1.0
0.9807852506637573,0.19509032368659973,-1.0
1.0,0.0,1.0
0.9807852506637573,-0.19509032368659973,-1.0
1.0,0.0,-1.0
0.9807852506637573,-0.19509032368659973,1.0
0.9238795042037964,-0.3826834559440613,-1.0
0.9807852506637573,-0.19509032368659973,-1.0
0.9238795042037964,-0.3826834559440613,1.0
0.8314695954322815,-0.5555702447891235,-1.0
0.9238795042037964,-0.3826834559440613,-1.0
0.8314695954322815,-0.5555702447891235,1.0
0.7071067690849304,-0.7071067690849304,-1.0
0.8314695954322815,-0.5555702447891235,-1.0
0.7071067690849304,-0.7071067690849304,1.0
0.5555702447891235,-0.8314695954322815,-1.0
0.7071067690849304,-0.7071067690849304,-1.0
0.5555702447891235,-0.8314695954322815,1.0
0.3826834559440613,-0.9238795042037964,-1.0
0.5555702447891235,-0.8314695954322815,-1.0
0.3826834559440613,-0.9238795042037964,1.0
0.19509032368659973,-0.9807852506637573,-1.0
0.3826834559440613,-0.9238795042037964,-1.0
0.19509032368659973,-0.9807852506637573,1.0
0.0,-1.0,-1.0
0.19509032368659973,-0.9807852506637573,-1.0
0.0,-1.0,1.0
-0.19509032368659973,-0.9807852506637573,-1.0
0.0,-1.0,-1.0
-0.19509032368659973,-0.9807852506637573,1.0
-0.3826834559440613,-0.9238795042037964,-1.0
-0.19509032368659973,-0.9807852506637573,-1.0
-0.3826834559440613,-0.9238795042037964,1.0
-0.5555702447891235,-0.8314695954322815,-1.0
-0.3826834559440613,-0.9238795042037964,-1.0
-0.5555702447891235,-0.8314695954322815,1.0
-0.7071067690849304,-0.7071067690849304,-1.0
-0.5555702447891235,-0.8314695954322815,-1.0
-0.7071067690849304,-0.7071067690849304,1.0
-0.8314695954322815,-0.5555702447891235,-1.0
-0.7071067690849304,-0.7071067690849304,-1.0
-0.8314695954322815,-0.5555702447891235,1.0
-0.9238795042037964,-0.3826834559440613,-1.0
-0.8314695954322815,-0.5555702447891235,-1.0
-0.9238795042037964,-0.3826834559440613,1.0
-0.9807852506637573,-0.19509032368659973,-1.0
-0.9238795042037964,-0.3826834559440613,-1.0
-0.9807852506637573,-0.19509032368659973,1.0
-1.0,0.0,-1.0
-0.9807852506637573,-0.19509032368659973,-1.0
-1.0,0.0,1.0
-0.9807852506637573,0.19509032368659973,-1.0
-1.0,0.0,-1.0
-0.9807852506637573,0.19509032368659973,1.0
-0.9238795042037964,0.3826834559440613,-1.0
-0.9807852506637573,0.19509032368659973,-1.0
-0.9238795042037964,0.3826834559440613,1.0
-0.8314695954322815,0.5555702447891235,-1.0
-0.9238795042037964,0.3826834559440613,-1.0
-0.8314695954322815,0.5555702447891235,1.0
-0.7071067690849304,0.7071067690849304,-1.0
